-1.174197e+00,1.827098e-01,4.846536e-01,2.596500e-01,5.649850e-01,5.452183e-01,3.440349e-01,-1.734197e+00,1.086039e+00,-4.904462e-01,6.337083e-01,-3.131597e+00,-4.649078e-01,-2.744316e+00,1.133822e+00,4.328302e-01,1.403892e-01,1.028243e-01,-1.215677e+00,2.795247e+00,-2.591801e+00,-1.454577e+00,1.446161e+00,2.330577e+00,9.414413e-01,1.485819e+00,-9.629407e-02,-3.666036e+00,7.356545e-02,1.352077e+00,-9.334524e-01,-1.717323e+00,2.793331e-01,-2.187419e+00,-2.691288e-01,1.291938e+00,-5.498355e-01,2.572803e+00,3.366330e-01,-1.067997e+00,-6.037098e-01,5.928886e-01,-1.532179e+00,-1.380405e-01,-4.876619e-01,2.170250e+00,3.071650e+00,-2.033839e+00,-2.255650e+00,-1.414133e+00,-5.235742e-01,7.208714e-01,6.484172e-01,-1.072919e+00,-9.009864e-02,1.637038e+00,-2.227533e+00,2.215074e+00,1.964446e+00,2.276774e+00,4.509888e-01,1.913256e-01,4.872968e-01,-2.757916e+00,1.028439e+00,-6.911021e-01,-1.714692e-01,-9.135994e-01,-3.921598e-01,-1.650895e+00,-5.652285e-01,-2.794962e-02,6.668911e-01,-2.193991e+00,9.649209e-01,1.318121e+00,5.781705e-01,-8.470281e-01,-1.832780e-01,1.047149e+00,1.836964e+00,-4.243253e-01,-1.986059e+00,2.594827e+00,-1.445295e+00,-1.099604e+00,1.563013e+00,3.612667e-01,-1.001560e+00,-1.167351e+00,1.434395e+00,-1.149649e+00,4.021899e-01,1.870597e-01,1.220506e+00,-1.045184e-01,3.074971e-01,-1.089301e+00,-9.936688e-01,-1.359048e+00,5.846105e-01,1.420418e+00,4.149278e-01,-2.142402e+00,8.433832e-01,1.416412e-01,-7.196731e-01,-1.473295e+00,3.762852e+00,-3.082305e-01,-4.885974e-02,-1.180566e+00,5.846346e-01,-5.137519e-01,2.402947e+00,1.604036e+00,-2.849171e+00,-2.115968e+00,-1.085696e+00,-9.925092e-01,9.093482e-01,2.308486e-02,1.318377e+00,3.925455e-02,-2.823952e-01,1.299482e-01,2.586847e+00,8.144084e-01,-2.540905e+00,-7.769908e-01,8.884142e-01,1.024236e+00,1.171025e+00,1.929933e+00,-1.241493e-01,-1.009556e+00,2.086590e+00,1.312984e+00,-2.046187e+00,-2.578275e-01,-1.817936e-01,1.135172e+00,3.986281e-02,5.339977e-01,-1.910682e+00,3.143613e+00,-9.303087e-01,1.167381e+00,-2.158106e+00,-1.357802e+00,2.215340e+00,-2.169847e+00,7.181249e-01,1.195160e+00,-1.649501e-01,-1.402902e-01,-1.749193e+00,2.426607e+00,-4.647802e-01,1.425956e+00,-1.969311e+00,6.016627e-01,5.529834e-01,-1.713400e+00,8.208511e-01,-1.041341e+00,-2.436005e-01,1.824170e+00,-7.377766e-01,-3.048803e-01,-3.254855e-01,-1.330825e+00,-1.396976e+00,1.191966e+00,2.466083e-01,1.167473e+00,-9.867246e-02,6.910303e-02,-2.819737e-01,1.982433e+00,2.265206e-01,-3.797248e-01,2.435341e+00,-2.750611e+00,6.580505e-01,4.084376e-02,1.579933e+00,-6.947144e-01,2.390387e-01,-7.665619e-02,1.655777e+00,9.279412e-01,-1.379601e+00,-1.485905e-01,-1.127210e+00,-8.679983e-02,1.533207e+00,-1.478105e+00,-2.734986e-01,-2.486364e+00,-1.624079e-01,-2.120921e+00,1.517803e-01,2.841941e-01,1.249615e+00,4.495618e-01,-2.292899e+00,-7.499554e-01,1.987253e-01,1.009184e+00,3.835042e-02,-1.152379e-02,3.029775e-01,2.382616e+00,1.349202e+00,5.868556e-03,2.971891e-01,1.099066e+00,-1.836063e+00,1.394995e+00,-3.592037e-01,-6.196699e-02,3.512521e+00,8.100214e-01,-3.381073e-01,1.478111e+00,1.080607e+00,1.205410e+00,-3.976551e-01,1.579115e+00,-1.531642e+00,-4.777721e-01,1.710732e+00,-1.092726e-01,-2.123699e+00,3.033089e+00,-3.762179e-01,-1.412644e+00,1.733647e+00,3.064482e-01,-8.140698e-01,1.302460e+00,4.691803e-01,3.539624e-01,-1.589821e+00,3.223278e-01,9.873335e-01,-5.519335e-01,8.069123e-01,2.423334e+00,2.795918e-01,3.782436e-01,1.018772e+00,8.772226e-01,3.897680e-01,4.432731e-01,-6.062084e-01,-1.032431e+00,1.301812e+00,7.852809e-01,-4.219924e-01,5.065946e-01,-8.975269e-01,-1.697568e-01,3.236726e+00,-4.189369e-01,8.160477e-01,5.984138e-01,9.265313e-01,1.999794e-02,-1.661056e+00,4.065002e+00,4.929301e-01,9.220384e-01,2.739039e+00,-1.560861e+00,-8.205869e-02,1.221897e+00,1.052508e+00,1.936677e-02,2.808865e+00,-8.879471e-02,-7.282265e-01,-1.897311e+00,-2.751093e+00,-1.728462e+00,-8.723371e-01,2.488491e-01,8.382396e-01,2.573316e+00,-2.881611e-01,-3.973896e-01,-9.534648e-01,2.369534e-02,-1.141951e+00,4.654527e-02,-1.581361e+00,6.464403e-02,3.026330e+00,-2.317140e+00,4.639477e-01,2.027191e+00,-6.237006e-01,-7.213691e-01,-1.399890e+00,-1.294814e-01,-2.521326e-01,-1.277188e+00,2.345105e+00,-1.741224e+00,1.958382e+00,2.300222e+00,8.389265e-01,7.544285e-01,-5.666572e-01,-2.100143e+00,1.327731e+00,3.118653e+00,-2.460820e+00,-2.483704e+00,7.849368e-01,-2.798251e-01,8.525325e-01,-1.059620e-01,5.988856e-01,1.885519e+00,2.295308e-01,-2.105223e+00,-5.474190e-01,1.700448e+00,-6.937133e-01,1.432583e-01,4.998574e-02,4.752610e-01,3.586518e-01,8.621041e-01,4.850135e+00,5.481386e-01,2.489187e+00,-2.541373e+00,2.882001e+00,1.705291e-03,-1.318239e+00,7.143821e-01,1.720635e+00,9.837194e-01,-1.217405e+00,-1.509202e+00,1.322791e+00,-8.062716e-01,1.370581e+00,1.201524e+00,2.403840e-01,-1.607498e+00,-2.458840e-01,-1.067163e+00,-1.352902e+00,3.024590e-01,1.093130e+00,2.066386e+00,1.730432e+00,1.751237e+00,6.992013e-01,-1.518136e+00,-2.012044e+00,1.641192e+00,-3.999886e+00,-3.026377e-01,-1.092098e+00,5.431529e-02,2.073918e-01,6.856000e-01,1.383132e+00,1.135855e+00,1.110400e+00,5.911661e-02,9.143486e-01,-1.339823e+00,-2.785234e+00,6.810286e-01,-1.140373e+00,4.455578e-01,-1.242182e+00,8.551453e-01,-1.933612e+00,-9.815768e-01,1.088477e+00,6.953776e-01,1.398199e-01,3.689345e-01,-1.662125e+00,-1.934534e+00,-4.444972e-01,7.597376e-01,2.806097e+00,2.306947e+00,-3.544181e-01,2.669999e-01,-1.216581e+00,-5.865990e-01,-1.766152e+00,2.270437e-01,-2.773853e-01,1.999101e+00,1.964164e+00,-7.414148e-01,1.041137e+00,-9.814742e-01,-4.201096e-01,2.473115e+00,1.264007e+00,2.519728e+00,-1.642150e+00,-9.387283e-01,6.062863e-01,2.443908e+00,-2.295011e+00,1.608327e+00,-1.614898e+00,-7.489393e-01,-2.507742e+00,1.355226e-01,5.781832e-01,6.459353e-01,2.034419e+00,-3.052725e-01,5.147852e-01,-1.765781e+00,3.068039e-01,8.565620e-02,2.255993e+00,-1.495636e+00,4.284598e-01,8.162303e-01,-3.439735e+00,-1.857292e-01,-2.507898e+00,1.506431e+00,1.121434e+00,2.952497e-01,-5.123894e-01,1.198117e+00,-6.970733e-01,-6.560312e-02,1.515681e+00,-1.411797e+00,2.542030e+00,3.159016e-01,-2.132932e+00,-1.599585e+00,-3.795331e-01,1.406195e-01,-4.000305e-01,5.184161e-01,-1.046753e-01,-1.002025e+00,1.214020e+00,1.615717e-01,1.738577e+00,-1.003227e+00,1.546847e+00,-2.780906e+00,-1.213402e+00,1.250889e-02,4.019309e-01,-1.298809e+00,7.219966e-01,-1.013942e+00,4.576853e-01,1.207230e+00,-5.318282e-02,1.811288e+00,-1.483005e+00,5.138927e-01,-1.518159e+00,4.218313e+00,1.106929e-01,-1.010582e-01,-1.507612e+00,-1.073369e+00,7.668809e-01,-7.913692e-02,1.170490e-02,-3.022241e+00,-1.369691e+00,-7.392498e-01,1.912698e-01,7.959573e-01,-4.819232e-01,-1.558444e-01,3.925294e-01,-6.828595e-01,1.215199e+00,1.060865e+00,-6.547297e-01,1.719570e+00,1.452362e+00,2.556702e-01,1.398126e-01,2.383182e+00,1.649375e+00,-2.118442e+00,1.183818e+00,1.561143e+00,-1.316563e+00,1.312376e+00,-1.785596e+00,-1.554027e+00,6.876955e-03,2.348552e+00,-6.480515e-01,5.210952e-01,8.892761e-01,-8.619757e-01,1.463592e+00,-3.853019e-01,-7.587969e-01,-1.141789e+00,4.355961e-01,2.654665e+00,-9.178729e-01,5.371355e-01,1.169043e+00,1.382005e+00,5.738094e-02,1.114174e-01,-2.259684e+00,-4.761209e-01,-6.336918e-01,3.157851e-01,6.199074e-01,-2.036743e+00,1.999457e+00,-9.036441e-01,-3.681752e-01,1.532414e+00,-1.188100e+00,-1.288764e+00,-6.002458e-02,-1.579792e+00,1.170837e+00,-2.412181e+00,-2.129759e+00,-1.090008e+00,-7.992819e-01,-3.782040e-01,-1.313049e-01,-1.009805e+00,-5.668038e-01,1.368425e+00,4.501222e-01,1.813164e-01,9.658231e-01,-8.510191e-01,-2.757402e-01,-5.304657e-01,8.566063e-01,1.079798e-01,-1.749887e+00,-3.441964e-01,1.145543e-01,2.040324e-02,2.197965e+00,3.331659e+00,1.858672e+00,1.481409e+00,1.326864e-01,2.935644e+00,1.526529e+00,-1.645770e+00,-1.786220e+00,1.555525e+00,7.014430e-01,2.580158e+00,4.935464e-01,1.321015e+00,-1.374067e+00,9.068757e-01,5.263828e-01,3.499615e-02,-1.793964e+00,1.506877e-01,-7.422056e-01,-1.341984e+00,-5.520466e-01,7.779942e-01,1.486125e+00,2.033380e+00,1.417619e+00,-1.025665e-01,6.841589e-01,4.955375e-01,-1.861101e+00,-4.498566e-01,-5.779700e-01,1.932239e+00,6.621330e-01,8.144145e-01,5.581440e-01,2.968580e+00,1.011749e+00,4.841368e-03,-3.117109e-01,-2.263895e+00,3.867135e+00,-1.915824e+00,1.689602e+00,1.533417e+00,1.881724e+00,-1.204544e+00,-1.791523e-01,-2.004519e+00,9.756447e-01,1.328499e+00,-1.231307e+00,1.671906e-01,7.667628e-01,-3.001817e-01,-1.929002e+00,-8.272393e-01,-1.126904e+00,4.537009e-01,2.184085e+00,8.859872e-01,1.469111e+00,8.859756e-01,1.964037e-01,-2.638550e-01,-2.237391e+00,-6.971950e-01,9.667746e-01,2.029295e+00,-1.316855e+00,-1.106647e+00,-1.204003e+00,-3.181848e+00,1.411449e+00,4.045882e-01,-9.892455e-01,-5.659682e-01,9.133377e-01,9.909100e-01,-1.011726e-01,2.014988e+00,-2.463122e+00,2.537929e+00,-3.166804e-01,-4.234713e-01,8.971912e-01,2.147271e+00,2.191496e+00,1.427753e+00,6.378884e-01,-2.274843e+00,-1.385877e+00,2.611276e-01,-1.940952e-01,3.915144e+00,2.365482e-02,-3.971272e-01,1.311206e+00,9.449350e-01,1.958911e-01,-1.102424e+00,7.062328e-01,6.531393e-01,-3.819749e-01,-7.985730e-01,3.205958e+00,1.991922e-01,-1.860000e+00,-7.759955e-01,-3.109361e-01,-2.494393e-01,9.479383e-01,-6.005351e-01,6.539858e-02,-1.001568e+00,1.045982e+00,-2.855332e-01,1.868149e-02,9.315650e-01,-2.084259e+00,-2.569736e+00,-1.258878e-02,-9.530395e-01,1.948032e+00,-2.048679e+00,3.588325e-03,7.379157e-01,-1.682676e+00,-2.928541e+00,5.535406e-01,-6.617258e-01,-5.845585e-02,-9.106418e-01,1.864717e+00,1.060786e-01,1.133670e+00,1.885970e+00,2.313393e+00,1.291061e+00,5.208966e-01,1.385053e+00,-2.922077e-01,-1.166435e+00,-2.970924e+00,-8.048795e-01,-7.831850e-01,-1.279667e+00,-1.303362e+00,-1.067297e+00,1.465145e+00,1.066712e+00,-1.060384e+00,-1.136018e+00,-5.735740e-01,2.790843e+00,-1.630528e+00,-9.462578e-01,-1.351041e+00,3.668378e+00,-1.875658e+00,2.127479e+00,3.237861e+00,-8.256855e-01,-5.986638e-01,-1.016281e+00,-5.930988e-01,1.169437e+00,1.367148e+00,-8.855349e-01,-2.735972e-02,-9.719092e-01,7.618434e-01,-1.956052e-01,3.902441e-01,1.058597e+00,7.829892e-01,3.293586e+00,-1.947772e-02,-1.318832e+00,9.279535e-01,-1.715440e+00,-1.508549e+00,-1.448824e+00,-1.476437e+00,2.786846e+00,-1.825875e+00,-1.024161e+00,-1.722749e+00,7.626023e-01,-7.170207e-02,6.210673e-01,-1.205582e+00,-1.164836e+00,-1.665455e+00,2.893618e-01,-4.446586e-01,-1.176423e+00,-5.396914e-01,1.267900e+00,2.379673e-01,6.298077e-01,-1.906423e+00,-1.710462e-01,1.964435e+00,-7.496383e-01,-1.294265e-02,-1.238686e+00,6.040900e-01,-2.647235e+00,-2.302743e-01,7.195290e-01,-1.708587e-01,1.648998e-01,6.173422e-01,-5.685935e-02,-1.273602e+00,8.627395e-01,-1.587640e+00,1.734712e+00,-2.139712e+00,5.863326e-01,2.095208e+00,-1.564299e+00,3.651365e-01,-1.336838e+00,2.603725e+00,-4.710658e-01,-1.798605e+00,3.112438e-01,-7.317910e-01,8.242882e-01,4.318635e-02,6.370265e-01,-1.491357e+00,-4.432499e-01,2.778037e-01,1.407800e+00,-6.880190e-01,-2.737866e-02,1.620604e+00,-1.756851e+00,-6.835988e-01,-4.313612e-01,-7.853507e-01,1.497038e+00,1.152495e+00,2.433195e+00,1.007945e+00,1.807249e+00,7.459458e-01,1.827198e+00,-3.172622e+00,-2.479358e+00,1.562691e+00,-1.174966e+00,3.650542e-01,-4.860808e-01,1.145970e+00,5.770374e-01,-1.260577e+00,2.550346e+00,5.005921e-01,6.489341e-01,3.513137e-01,-5.889996e-01,-3.723064e-01,-1.980464e+00,1.253666e+00,3.772913e+00,-8.340494e-01,1.210808e+00,3.062618e+00,-1.068243e+00,-3.611461e-01,2.484976e+00,-1.664374e+00,7.781777e-01,1.228488e+00,-4.989056e-01,3.906475e-01,1.841352e+00,3.189977e-01,1.294652e+00,6.624112e-02,8.596946e-01,-1.258090e+00,-1.158963e+00,2.983032e+00,1.036006e+00,-2.466467e+00,-1.084495e+00,1.723542e-01,8.954554e-01,2.393614e+00,7.236360e-01,1.382570e+00,2.448896e+00,1.089465e-02,-2.683108e+00,-5.436482e-01,1.490442e+00,2.380558e+00,6.270264e-01,7.064554e-01,1.796314e+00,1.267955e+00,-1.257687e+00,-6.226469e-01,-2.730608e-01,4.728969e-01,-7.560809e-01,-9.085869e-01,-2.233481e+00,-1.273378e+00,-9.558421e-01,1.573294e+00,8.039568e-01,-4.997852e-01,5.408714e-01,-1.674030e+00,6.525669e-01,-2.102015e+00,-1.739963e+00,5.513346e-01,4.837989e-01,-2.678704e-01,2.758055e-01,-1.195156e+00,-1.351033e+00,9.031381e-01,-7.291491e-01,-6.785421e-02,-1.954397e+00,1.489953e-01,-4.780700e-01,-1.153788e+00,-4.413369e-01,-7.239538e-01,1.581913e-01,7.970422e-02,-1.391742e+00,-8.618029e-01,-1.586163e+00,7.946652e-01,1.250518e+00,-7.656623e-01,1.075639e+00,2.842825e+00,1.408644e-02,-1.556690e+00,-5.887589e-01,-5.640983e-01,2.023224e+00,1.809017e-01,3.121575e-01,-3.284260e-01,3.522926e-01,-1.684864e+00,-3.081244e-01,-2.385530e+00,-1.639377e+00,-8.990291e-01,1.803385e-01,8.406393e-01,9.598221e-01,1.401454e+00,-1.137343e+00,-7.255354e-01,-1.846960e+00,-1.254558e+00,1.113177e+00,-1.921595e+00,1.364701e+00,8.291600e-01,-1.935534e+00,-3.719870e-01,1.406350e-01,1.654438e+00,-5.906525e-01,2.202672e+00,7.587850e-01,-2.412141e+00,8.163118e-01,2.892263e+00,5.734118e-01,1.058892e+00,-1.390611e+00,7.379094e-01,5.709328e-01,-2.812171e+00,1.085365e+00,1.699960e+00,2.620195e+00,6.095053e-01,-1.855916e+00,1.297186e+00,-1.625075e+00,2.514302e+00,6.239924e-01,9.407091e-01,3.460938e-01,3.750033e+00,1.123151e+00,-3.397262e+00,5.853686e-01,-2.944110e-01,-1.845519e-01,3.478922e-01,-1.581282e+00,-4.732729e-01,1.559478e+00,-1.014693e+00,1.222146e-02,4.916002e-01,-4.178604e-01,-1.587720e-01,6.194212e-01,4.428078e-01,1.523270e+00,1.212623e+00,-2.807138e+00,2.584888e+00,2.624105e+00,-3.588699e+00,1.177655e+00,9.732376e-02,5.315548e-01,2.035755e-01,3.864217e-02,-7.749283e-01,-1.328324e+00,1.237790e-01,5.457913e-01,-2.175255e+00,-5.557297e-01,1.173195e-02,7.667214e-02,1.469430e+00,-2.115216e+00,-3.052535e+00,7.861188e-01,8.145541e-01,1.708652e+00,-3.478081e+00,2.075822e+00,3.224932e+00,2.769440e+00,-2.870076e-02,5.417400e-01,8.002116e-01,2.397019e+00,5.175951e-01,7.805573e-01,-9.606207e-03,1.088120e-01,3.278868e-01,-2.232304e+00,1.659206e+00,-1.259012e-01,-9.017170e-01,3.831827e+00,1.771672e+00,-8.555625e-01,2.618669e+00,6.493495e-01,-6.455680e-02,-3.607672e+00,-4.187302e-01,-1.103769e+00,7.665461e-01,1.119488e+00,-2.586773e-01,6.583898e-01,-2.530170e-01,-1.468922e+00,-3.030015e-01,2.609999e-01,1.079110e+00,-1.255748e+00,-5.344973e-02,1.569400e+00,-8.047644e-01,-1.964397e+00,-1.157518e+00,-2.426620e-01,6.820212e-01,-1.817456e+00,1.231597e+00,1.981996e+00,-1.564936e+00,-6.652898e-01,9.462852e-01,-8.288915e-01,2.827843e-02,4.564435e-01,-6.867708e-01,1.582126e+00,2.989748e-01,-1.902530e+00,1.341918e+00,-1.149233e-01,-1.175901e-01,-1.029820e+00,1.837904e+00,-2.036877e-01,1.934069e+00,-5.718474e-01,2.716952e-01,2.700916e+00,4.793269e-01,-2.356572e-01,1.107999e+00,2.960759e-02,-9.863825e-02,-3.486935e+00,7.073457e-01,1.330887e-02,-8.132291e-01,1.330955e+00,-8.714346e-01,-5.943249e-01,-1.030617e+00,1.848783e+00,-2.806395e-01,-3.200853e-01,-2.202205e+00,-8.231682e-01,6.478381e-01,-3.857310e-02,-6.544441e-01,-1.900838e+00,-4.384830e-01,-1.054978e+00,-2.077059e+00,2.187474e+00,1.793831e-01,-1.004534e+00,8.504077e-01,-1.224916e+00,2.191118e+00,5.050293e-01,-1.310988e+00,-1.781648e+00,3.213591e-01,-4.437561e-01,2.492266e+00,9.444197e-01,-1.910922e+00,-2.223884e+00,1.128311e+00,-7.527868e-01,-8.680966e-01,3.598092e-01,2.277684e+00,3.514082e+00,1.261177e+00,-1.081471e+00,-1.843135e+00,1.297176e+00,1.685824e+00,1.230362e+00,7.972058e-01,1.927152e+00,2.419647e-01,-1.310543e-01,5.293895e-01,1.715758e+00,1.742383e-01,1.809014e+00,8.493060e-01,-4.196173e-01,2.428813e+00,-4.912177e-01,-2.010436e+00,-5.700526e-02,5.159977e-01,-1.949008e-01,4.104614e-01,-5.720739e-01,1.236241e+00,5.739412e-02,3.251429e+00,-6.307963e-01,-1.235425e+00,-1.157090e+00,1.362596e+00,-7.665571e-01,1.680869e+00,-4.765982e-01,3.828493e-02,6.669258e-01,4.667312e-02,1.878485e+00,1.648334e+00,-1.915114e+00,-2.144808e-01,-3.025465e-01,3.364926e+00
